"date","high_price","low_price","closing_price","average_price","total_volume","turnover"
1996-04-10,365.37,365.37,365.37,NA,NA,NA
1996-04-09,365.75,365.75,365.75,NA,NA,NA
1996-04-04,364.89,364.89,364.89,NA,NA,NA
1996-04-03,365.69,365.69,365.69,NA,NA,NA
1996-04-02,368.33,368.33,368.33,NA,NA,NA
1996-04-01,369.7,369.7,369.7,NA,NA,NA
1996-03-29,374.12,374.12,374.12,NA,NA,NA
1996-03-28,376.03,376.03,376.03,NA,NA,NA
1996-03-27,379.7,379.7,379.7,NA,NA,NA
1996-03-26,376.49,376.49,376.49,NA,NA,NA
1996-03-25,380.72,380.72,380.72,NA,NA,NA
1996-03-22,377.71,377.71,377.71,NA,NA,NA
1996-03-21,374.97,374.97,374.97,NA,NA,NA
1996-03-20,379.32,379.32,379.32,NA,NA,NA
1996-03-19,381.01,381.01,381.01,NA,NA,NA
1996-03-18,376.9,376.9,376.9,NA,NA,NA
1996-03-15,369.09,369.09,369.09,NA,NA,NA
1996-03-14,371.08,371.08,371.08,NA,NA,NA
1996-03-13,368.1,368.1,368.1,NA,NA,NA
1996-03-12,365.55,365.55,365.55,NA,NA,NA
1996-03-11,361.68,361.68,361.68,NA,NA,NA
1996-03-08,360.9,360.9,360.9,NA,NA,NA
1996-03-07,368.33,368.33,368.33,NA,NA,NA
1996-03-06,369.14,369.14,369.14,NA,NA,NA
1996-03-05,370.7,370.7,370.7,NA,NA,NA
1996-03-04,375.16,375.16,375.16,NA,NA,NA
1996-03-01,372.05,372.05,372.05,NA,NA,NA
1996-02-29,368.95,368.95,368.95,NA,NA,NA
1996-02-28,374.41,374.41,374.41,NA,NA,NA
1996-02-27,371.35,371.35,371.35,NA,NA,NA
1996-02-26,367.99,367.99,367.99,NA,NA,NA
1996-02-23,370.23,370.23,370.23,NA,NA,NA
1996-02-22,364.18,364.18,364.18,NA,NA,NA
1996-02-21,353.6,353.6,353.6,NA,NA,NA
1996-02-20,346.87,346.87,346.87,NA,NA,NA
1996-02-19,350.62,350.62,350.62,NA,NA,NA
1996-02-16,350.47,350.47,350.47,NA,NA,NA
1996-02-15,354.72,354.72,354.72,NA,NA,NA
1996-02-14,356.36,356.36,356.36,NA,NA,NA
1996-02-13,358.39,358.39,358.39,NA,NA,NA
1996-02-12,357.84,357.84,357.84,NA,NA,NA
1996-02-09,355.2,355.2,355.2,NA,NA,NA
1996-02-08,350.68,350.68,350.68,NA,NA,NA
1996-02-07,352.33,352.33,352.33,NA,NA,NA
1996-02-06,349.61,349.61,349.61,NA,NA,NA
1996-02-05,346.54,346.54,346.54,NA,NA,NA
1996-02-02,350.42,350.42,350.42,NA,NA,NA
1996-02-01,346.77,346.77,346.77,NA,NA,NA
1996-01-31,343.82,343.82,343.82,NA,NA,NA
1996-01-30,340.42,340.42,340.42,NA,NA,NA
1996-01-29,333.49,333.49,333.49,NA,NA,NA
1996-01-26,332.39,332.39,332.39,NA,NA,NA
1996-01-25,335.4,335.4,335.4,NA,NA,NA
1996-01-24,333.52,333.52,333.52,NA,NA,NA
1996-01-23,330.58,330.58,330.58,NA,NA,NA
1996-01-22,328.92,328.92,328.92,NA,NA,NA
1996-01-19,332.1,332.1,332.1,NA,NA,NA
1996-01-18,331.56,331.56,331.56,NA,NA,NA
1996-01-17,330.19,330.19,330.19,NA,NA,NA
1996-01-16,332.12,332.12,332.12,NA,NA,NA
1996-01-15,329.04,329.04,329.04,NA,NA,NA
1996-01-12,333.14,333.14,333.14,NA,NA,NA
1996-01-11,331.35,331.35,331.35,NA,NA,NA
1996-01-10,330.43,330.43,330.43,NA,NA,NA
1996-01-09,338.95,338.95,338.95,NA,NA,NA
1996-01-08,341.92,341.92,341.92,NA,NA,NA
1996-01-05,344.76,344.76,344.76,NA,NA,NA
1996-01-04,347.4,347.4,347.4,NA,NA,NA
1996-01-03,348.94,348.94,348.94,NA,NA,NA
1996-01-02,343.07,343.07,343.07,NA,NA,NA
1995-12-29,337.96,337.96,337.96,NA,NA,NA
1995-12-28,339.21,339.21,339.21,NA,NA,NA
1995-12-27,338.92,338.92,338.92,NA,NA,NA
1995-12-22,334.46,334.46,334.46,NA,NA,NA
1995-12-21,329.35,329.35,329.35,NA,NA,NA
1995-12-20,325.02,325.02,325.02,NA,NA,NA
1995-12-19,318.23,318.23,318.23,NA,NA,NA
1995-12-18,325.37,325.37,325.37,NA,NA,NA
1995-12-15,328.89,328.89,328.89,NA,NA,NA
1995-12-14,332.21,332.21,332.21,NA,NA,NA
1995-12-13,335.39,335.39,335.39,NA,NA,NA
1995-12-12,337.45,337.45,337.45,NA,NA,NA
1995-12-11,338.01,338.01,338.01,NA,NA,NA
1995-12-08,338.43,338.43,338.43,NA,NA,NA
1995-12-07,340.84,340.84,340.84,NA,NA,NA
1995-12-06,342.7,342.7,342.7,NA,NA,NA
1995-12-05,341.31,341.31,341.31,NA,NA,NA
1995-12-04,341.71,341.71,341.71,NA,NA,NA
1995-12-01,344.04,344.04,344.04,NA,NA,NA
1995-11-30,342.98,342.98,342.98,NA,NA,NA
1995-11-29,342.29,342.29,342.29,NA,NA,NA
1995-11-28,340.78,340.78,340.78,NA,NA,NA
1995-11-27,345.93,345.93,345.93,NA,NA,NA
1995-11-24,345.22,345.22,345.22,NA,NA,NA
1995-11-23,342.73,342.73,342.73,NA,NA,NA
1995-11-22,341.71,341.71,341.71,NA,NA,NA
1995-11-21,342.06,342.06,342.06,NA,NA,NA
1995-11-20,341.5,341.5,341.5,NA,NA,NA
1995-11-17,336.44,336.44,336.44,NA,NA,NA
1995-11-16,335.96,335.96,335.96,NA,NA,NA
1995-11-15,334.39,334.39,334.39,NA,NA,NA
1995-11-14,331.78,331.78,331.78,NA,NA,NA
1995-11-13,334.42,334.42,334.42,NA,NA,NA
1995-11-10,333.29,333.29,333.29,NA,NA,NA
1995-11-09,336.63,336.63,336.63,NA,NA,NA
1995-11-08,336.2,336.2,336.2,NA,NA,NA
1995-11-07,337.86,337.86,337.86,NA,NA,NA
1995-11-06,335.82,335.82,335.82,NA,NA,NA
1995-11-03,340.48,340.48,340.48,NA,NA,NA
1995-11-02,334.26,334.26,334.26,NA,NA,NA
1995-11-01,335.09,335.09,335.09,NA,NA,NA
1995-10-31,338.89,338.89,338.89,NA,NA,NA
1995-10-30,341,341,341,NA,NA,NA
1995-10-27,331.44,331.44,331.44,NA,NA,NA
1995-10-26,336.45,336.45,336.45,NA,NA,NA
1995-10-25,340.84,340.84,340.84,NA,NA,NA
1995-10-24,343.74,343.74,343.74,NA,NA,NA
1995-10-23,343.34,343.34,343.34,NA,NA,NA
1995-10-20,348.95,348.95,348.95,NA,NA,NA
1995-10-19,352.04,352.04,352.04,NA,NA,NA
1995-10-18,356.27,356.27,356.27,NA,NA,NA
1995-10-17,352.96,352.96,352.96,NA,NA,NA
1995-10-16,355.69,355.69,355.69,NA,NA,NA
1995-10-13,356.9,356.9,356.9,NA,NA,NA
1995-10-12,354.88,354.88,354.88,NA,NA,NA
1995-10-11,349.1,349.1,349.1,NA,NA,NA
1995-10-10,343.71,343.71,343.71,NA,NA,NA
1995-10-09,350.33,350.33,350.33,NA,NA,NA
1995-10-06,355.53,355.53,355.53,NA,NA,NA
1995-10-05,353.24,353.24,353.24,NA,NA,NA
1995-10-04,357.65,357.65,357.65,NA,NA,NA
1995-10-03,360.64,360.64,360.64,NA,NA,NA
1995-10-02,362.79,362.79,362.79,NA,NA,NA
1995-09-29,364.63,364.63,364.63,NA,NA,NA
1995-09-28,358.27,358.27,358.27,NA,NA,NA
1995-09-27,356.96,356.96,356.96,NA,NA,NA
1995-09-26,361.13,361.13,361.13,NA,NA,NA
1995-09-25,359.58,359.58,359.58,NA,NA,NA
1995-09-22,360.59,360.59,360.59,NA,NA,NA
1995-09-21,366.31,366.31,366.31,NA,NA,NA
1995-09-20,366.35,366.35,366.35,NA,NA,NA
1995-09-19,369.46,369.46,369.46,NA,NA,NA
1995-09-18,362.62,362.62,362.62,NA,NA,NA
1995-09-15,365.65,365.65,365.65,NA,NA,NA
1995-09-14,364.52,364.52,364.52,NA,NA,NA
1995-09-13,364.24,364.24,364.24,NA,NA,NA
1995-09-12,361.65,361.65,361.65,NA,NA,NA
1995-09-11,362.55,362.55,362.55,NA,NA,NA
1995-09-08,359.9,359.9,359.9,NA,NA,NA
1995-09-07,357.18,357.18,357.18,NA,NA,NA
1995-09-06,352.64,352.64,352.64,NA,NA,NA
1995-09-05,348.24,348.24,348.24,NA,NA,NA
1995-09-04,343.82,343.82,343.82,NA,NA,NA
1995-09-01,339.89,339.89,339.89,NA,NA,NA
1995-08-31,339.88,339.88,339.88,NA,NA,NA
1995-08-30,340.31,340.31,340.31,NA,NA,NA
1995-08-29,341.67,341.67,341.67,NA,NA,NA
1995-08-28,345.64,345.64,345.64,NA,NA,NA
1995-08-25,344.72,344.72,344.72,NA,NA,NA
1995-08-24,344.34,344.34,344.34,NA,NA,NA
1995-08-23,346.07,346.07,346.07,NA,NA,NA
1995-08-22,345.59,345.59,345.59,NA,NA,NA
1995-08-21,346.57,346.57,346.57,NA,NA,NA
1995-08-18,342.32,342.32,342.32,NA,NA,NA
1995-08-17,339.41,339.41,339.41,NA,NA,NA
1995-08-16,338.25,338.25,338.25,NA,NA,NA
1995-08-15,339.02,339.02,339.02,NA,NA,NA
1995-08-14,333.9,333.9,333.9,NA,NA,NA
1995-08-11,335.51,335.51,335.51,NA,NA,NA
1995-08-10,334.59,334.59,334.59,NA,NA,NA
1995-08-09,329.01,329.01,329.01,NA,NA,NA
1995-08-08,332.78,332.78,332.78,NA,NA,NA
1995-08-07,334.28,334.28,334.28,NA,NA,NA
1995-08-04,335.76,335.76,335.76,NA,NA,NA
1995-08-03,333.62,333.62,333.62,NA,NA,NA
1995-08-02,339.19,339.19,339.19,NA,NA,NA
1995-08-01,332.39,332.39,332.39,NA,NA,NA
1995-07-31,336.54,336.54,336.54,NA,NA,NA
1995-07-28,341.93,341.93,341.93,NA,NA,NA
1995-07-27,343.13,343.13,343.13,NA,NA,NA
1995-07-26,339.51,339.51,339.51,NA,NA,NA
1995-07-25,336.75,336.75,336.75,NA,NA,NA
1995-07-24,334.51,334.51,334.51,NA,NA,NA
1995-07-21,333.14,333.14,333.14,NA,NA,NA
1995-07-20,334.82,334.82,334.82,NA,NA,NA
1995-07-19,336.89,336.89,336.89,NA,NA,NA
1995-07-18,336.54,336.54,336.54,NA,NA,NA
1995-07-17,341.51,341.51,341.51,NA,NA,NA
1995-07-14,338.11,338.11,338.11,NA,NA,NA
1995-07-13,341.48,341.48,341.48,NA,NA,NA
1995-07-12,342.94,342.94,342.94,NA,NA,NA
1995-07-11,340.36,340.36,340.36,NA,NA,NA
1995-07-10,341.1,341.1,341.1,NA,NA,NA
1995-07-07,337.5,337.5,337.5,NA,NA,NA
1995-07-06,331.09,331.09,331.09,NA,NA,NA
1995-07-05,329.81,329.81,329.81,NA,NA,NA
1995-07-04,328.07,328.07,328.07,NA,NA,NA
1995-07-03,325.43,325.43,325.43,NA,NA,NA
1995-06-30,322.47,322.47,322.47,NA,NA,NA
1995-06-29,321.81,321.81,321.81,NA,NA,NA
1995-06-28,317.74,317.74,317.74,NA,NA,NA
1995-06-27,320.34,320.34,320.34,NA,NA,NA
1995-06-26,321.46,321.46,321.46,NA,NA,NA
1995-06-22,321.97,321.97,321.97,NA,NA,NA
1995-06-21,319.99,319.99,319.99,NA,NA,NA
1995-06-20,317.15,317.15,317.15,NA,NA,NA
1995-06-19,316.89,316.89,316.89,NA,NA,NA
1995-06-16,312.74,312.74,312.74,NA,NA,NA
1995-06-15,310.44,310.44,310.44,NA,NA,NA
1995-06-14,310.89,310.89,310.89,NA,NA,NA
1995-06-13,314.53,314.53,314.53,NA,NA,NA
1995-06-12,315.5,315.5,315.5,NA,NA,NA
1995-06-09,315.01,315.01,315.01,NA,NA,NA
1995-06-08,314.66,314.66,314.66,NA,NA,NA
1995-06-07,314.4,314.4,314.4,NA,NA,NA
1995-06-06,315.3,315.3,315.3,NA,NA,NA
1995-06-02,316.63,316.63,316.63,NA,NA,NA
1995-06-01,316.32,316.32,316.32,NA,NA,NA
1995-05-31,310.52,310.52,310.52,NA,NA,NA
1995-05-30,311.25,311.25,311.25,NA,NA,NA
1995-05-29,308.53,308.53,308.53,NA,NA,NA
1995-05-26,310.42,310.42,310.42,NA,NA,NA
1995-05-24,312.96,312.96,312.96,NA,NA,NA
1995-05-23,312.37,312.37,312.37,NA,NA,NA
1995-05-22,308.45,308.45,308.45,NA,NA,NA
1995-05-19,304.5,304.5,304.5,NA,NA,NA
1995-05-18,307.36,307.36,307.36,NA,NA,NA
1995-05-17,309.08,309.08,309.08,NA,NA,NA
1995-05-16,312.45,312.45,312.45,NA,NA,NA
1995-05-15,309.82,309.82,309.82,NA,NA,NA
1995-05-12,307.54,307.54,307.54,NA,NA,NA
1995-05-11,305.53,305.53,305.53,NA,NA,NA
1995-05-10,303.92,303.92,303.92,NA,NA,NA
1995-05-09,305.04,305.04,305.04,NA,NA,NA
1995-05-08,303.84,303.84,303.84,NA,NA,NA
1995-05-05,304.98,304.98,304.98,NA,NA,NA
1995-05-04,308.21,308.21,308.21,NA,NA,NA
1995-05-03,306.54,306.54,306.54,NA,NA,NA
1995-05-02,306.27,306.27,306.27,NA,NA,NA
1995-04-28,304.77,304.77,304.77,NA,NA,NA
1995-04-27,301.75,301.75,301.75,NA,NA,NA
1995-04-26,300.49,300.49,300.49,NA,NA,NA
1995-04-25,299.85,299.85,299.85,NA,NA,NA
1995-04-24,297.17,297.17,297.17,NA,NA,NA
1995-04-21,295.02,295.02,295.02,NA,NA,NA
1995-04-20,293.32,293.32,293.32,NA,NA,NA
1995-04-19,293.26,293.26,293.26,NA,NA,NA
1995-04-18,293.15,293.15,293.15,NA,NA,NA
1995-04-13,294.9,294.9,294.9,NA,NA,NA
1995-04-12,295.07,295.07,295.07,NA,NA,NA
1995-04-11,292.86,292.86,292.86,NA,NA,NA
1995-04-10,293.63,293.63,293.63,NA,NA,NA
1995-04-07,293.22,293.22,293.22,NA,NA,NA
1995-04-06,292.64,292.64,292.64,NA,NA,NA
1995-04-05,289.91,289.91,289.91,NA,NA,NA
1995-04-04,290.24,290.24,290.24,NA,NA,NA
1995-04-03,284.21,284.21,284.21,NA,NA,NA
1995-03-31,283.26,283.26,283.26,NA,NA,NA
1995-03-30,285.4,285.4,285.4,NA,NA,NA
1995-03-29,279.02,279.02,279.02,NA,NA,NA
1995-03-28,282.38,282.38,282.38,NA,NA,NA
1995-03-27,283.12,283.12,283.12,NA,NA,NA
1995-03-24,282.48,282.48,282.48,NA,NA,NA
1995-03-23,279.05,279.05,279.05,NA,NA,NA
1995-03-22,281.83,281.83,281.83,NA,NA,NA
1995-03-21,284,284,284,NA,NA,NA
1995-03-20,284.56,284.56,284.56,NA,NA,NA
1995-03-17,282.34,282.34,282.34,NA,NA,NA
1995-03-16,282.86,282.86,282.86,NA,NA,NA
1995-03-15,283.91,283.91,283.91,NA,NA,NA
1995-03-14,283.87,283.87,283.87,NA,NA,NA
1995-03-13,278.89,278.89,278.89,NA,NA,NA
1995-03-10,278.83,278.83,278.83,NA,NA,NA
1995-03-09,273.16,273.16,273.16,NA,NA,NA
1995-03-08,276.91,276.91,276.91,NA,NA,NA
1995-03-07,274.78,274.78,274.78,NA,NA,NA
1995-03-06,277.08,277.08,277.08,NA,NA,NA
1995-03-03,283.25,283.25,283.25,NA,NA,NA
1995-03-02,286.33,286.33,286.33,NA,NA,NA
1995-03-01,290.07,290.07,290.07,NA,NA,NA
1995-02-28,288.01,288.01,288.01,NA,NA,NA
1995-02-27,289.18,289.18,289.18,NA,NA,NA
1995-02-24,291.15,291.15,291.15,NA,NA,NA
1995-02-23,290.54,290.54,290.54,NA,NA,NA
1995-02-22,291.81,291.81,291.81,NA,NA,NA
1995-02-21,293.7,293.7,293.7,NA,NA,NA
1995-02-20,292.73,292.73,292.73,NA,NA,NA
1995-02-17,292.18,292.18,292.18,NA,NA,NA
1995-02-16,295.1,295.1,295.1,NA,NA,NA
1995-02-15,298.01,298.01,298.01,NA,NA,NA
1995-02-14,298.84,298.84,298.84,NA,NA,NA
1995-02-13,296.72,296.72,296.72,NA,NA,NA
1995-02-10,297.9,297.9,297.9,NA,NA,NA
1995-02-09,298.23,298.23,298.23,NA,NA,NA
1995-02-08,293.62,293.62,293.62,NA,NA,NA
1995-02-07,295.97,295.97,295.97,NA,NA,NA
1995-02-06,296.78,296.78,296.78,NA,NA,NA
1995-02-03,293.95,293.95,293.95,NA,NA,NA
1995-02-02,291.69,291.69,291.69,NA,NA,NA
1995-02-01,292.01,292.01,292.01,NA,NA,NA
1995-01-31,287.99,287.99,287.99,NA,NA,NA
1995-01-30,288.68,288.68,288.68,NA,NA,NA
1995-01-27,290.21,290.21,290.21,NA,NA,NA
1995-01-26,289.3,289.3,289.3,NA,NA,NA
1995-01-25,288,288,288,NA,NA,NA
1995-01-24,289.37,289.37,289.37,NA,NA,NA
1995-01-23,285.72,285.72,285.72,NA,NA,NA
1995-01-20,290.08,290.08,290.08,NA,NA,NA
1995-01-19,291.43,291.43,291.43,NA,NA,NA
1995-01-18,292.97,292.97,292.97,NA,NA,NA
1995-01-17,292.76,292.76,292.76,NA,NA,NA
1995-01-16,293.85,293.85,293.85,NA,NA,NA
1995-01-13,291.27,291.27,291.27,NA,NA,NA
1995-01-12,289.79,289.79,289.79,NA,NA,NA
1995-01-11,293.32,293.32,293.32,NA,NA,NA
1995-01-10,292.13,292.13,292.13,NA,NA,NA
1995-01-09,291.81,291.81,291.81,NA,NA,NA
1995-01-05,291.51,291.51,291.51,NA,NA,NA
1995-01-04,290.65,290.65,290.65,NA,NA,NA
1995-01-03,288.6,288.6,288.6,NA,NA,NA
1995-01-02,287.13,287.13,287.13,NA,NA,NA
1994-12-30,284.4,284.4,284.4,NA,NA,NA
1994-12-29,282.42,282.42,282.42,NA,NA,NA
1994-12-28,283.5,283.5,283.5,NA,NA,NA
1994-12-27,286.01,286.01,286.01,NA,NA,NA
1994-12-23,285.09,285.09,285.09,NA,NA,NA
1994-12-22,285.95,285.95,285.95,NA,NA,NA
1994-12-21,283.82,283.82,283.82,NA,NA,NA
1994-12-20,284.29,284.29,284.29,NA,NA,NA
1994-12-19,283.95,283.95,283.95,NA,NA,NA
1994-12-16,285.33,285.33,285.33,NA,NA,NA
1994-12-15,285.43,285.43,285.43,NA,NA,NA
1994-12-14,284.18,284.18,284.18,NA,NA,NA
1994-12-13,285.19,285.19,285.19,NA,NA,NA
1994-12-12,282.36,282.36,282.36,NA,NA,NA
1994-12-09,283.61,283.61,283.61,NA,NA,NA
1994-12-08,286.04,286.04,286.04,NA,NA,NA
1994-12-07,284.71,284.71,284.71,NA,NA,NA
1994-12-06,287.46,287.46,287.46,NA,NA,NA
1994-12-05,292.37,292.37,292.37,NA,NA,NA
1994-12-02,289.51,289.51,289.51,NA,NA,NA
1994-12-01,291.95,291.95,291.95,NA,NA,NA
1994-11-30,293.77,293.77,293.77,NA,NA,NA
1994-11-29,292.51,292.51,292.51,NA,NA,NA
1994-11-28,292.39,292.39,292.39,NA,NA,NA
1994-11-25,290.65,290.65,290.65,NA,NA,NA
1994-11-24,291.68,291.68,291.68,NA,NA,NA
1994-11-23,286.92,286.92,286.92,NA,NA,NA
1994-11-22,291.59,291.59,291.59,NA,NA,NA
1994-11-21,296.33,296.33,296.33,NA,NA,NA
1994-11-18,293.92,293.92,293.92,NA,NA,NA
1994-11-17,292.98,292.98,292.98,NA,NA,NA
1994-11-16,296.09,296.09,296.09,NA,NA,NA
1994-11-15,294.1,294.1,294.1,NA,NA,NA
1994-11-14,292.14,292.14,292.14,NA,NA,NA
1994-11-11,284.69,284.69,284.69,NA,NA,NA
1994-11-10,284.13,284.13,284.13,NA,NA,NA
1994-11-09,284.1,284.1,284.1,NA,NA,NA
1994-11-08,280.43,280.43,280.43,NA,NA,NA
1994-11-07,276.82,276.82,276.82,NA,NA,NA
1994-11-04,279.54,279.54,279.54,NA,NA,NA
1994-11-03,280.03,280.03,280.03,NA,NA,NA
1994-11-02,285.34,285.34,285.34,NA,NA,NA
1994-11-01,287.76,287.76,287.76,NA,NA,NA
1994-10-31,288.96,288.96,288.96,NA,NA,NA
1994-10-28,285.74,285.74,285.74,NA,NA,NA
1994-10-27,284.79,284.79,284.79,NA,NA,NA
1994-10-26,282.93,282.93,282.93,NA,NA,NA
1994-10-25,281.6,281.6,281.6,NA,NA,NA
1994-10-24,283.5,283.5,283.5,NA,NA,NA
1994-10-21,283.48,283.48,283.48,NA,NA,NA
1994-10-20,285.04,285.04,285.04,NA,NA,NA
1994-10-19,284.24,284.24,284.24,NA,NA,NA
1994-10-18,284.46,284.46,284.46,NA,NA,NA
1994-10-17,285.64,285.64,285.64,NA,NA,NA
1994-10-14,283.92,283.92,283.92,NA,NA,NA
1994-10-13,283.19,283.19,283.19,NA,NA,NA
1994-10-12,277.18,277.18,277.18,NA,NA,NA
1994-10-11,275.56,275.56,275.56,NA,NA,NA
1994-10-10,270.43,270.43,270.43,NA,NA,NA
1994-10-07,266.73,266.73,266.73,NA,NA,NA
1994-10-06,267.99,267.99,267.99,NA,NA,NA
1994-10-05,267.64,267.64,267.64,NA,NA,NA
1994-10-04,272.29,272.29,272.29,NA,NA,NA
1994-10-03,271.79,271.79,271.79,NA,NA,NA
1994-09-30,273.5,273.5,273.5,NA,NA,NA
1994-09-29,274.4,274.4,274.4,NA,NA,NA
1994-09-28,278.52,278.52,278.52,NA,NA,NA
1994-09-27,276.86,276.86,276.86,NA,NA,NA
1994-09-26,276.56,276.56,276.56,NA,NA,NA
1994-09-23,278.67,278.67,278.67,NA,NA,NA
1994-09-22,275.53,275.53,275.53,NA,NA,NA
1994-09-21,275.95,275.95,275.95,NA,NA,NA
1994-09-20,278.64,278.64,278.64,NA,NA,NA
1994-09-19,280.74,280.74,280.74,NA,NA,NA
1994-09-16,282.06,282.06,282.06,NA,NA,NA
1994-09-15,284.58,284.58,284.58,NA,NA,NA
1994-09-14,282.47,282.47,282.47,NA,NA,NA
1994-09-13,282.77,282.77,282.77,NA,NA,NA
1994-09-12,281.65,281.65,281.65,NA,NA,NA
1994-09-09,279.11,279.11,279.11,NA,NA,NA
1994-09-08,280.54,280.54,280.54,NA,NA,NA
1994-09-07,280.14,280.14,280.14,NA,NA,NA
1994-09-06,278.34,278.34,278.34,NA,NA,NA
1994-09-05,279.47,279.47,279.47,NA,NA,NA
1994-09-02,286.34,286.34,286.34,NA,NA,NA
1994-09-01,284,284,284,NA,NA,NA
1994-08-31,282.46,282.46,282.46,NA,NA,NA
1994-08-30,281.98,281.98,281.98,NA,NA,NA
1994-08-29,284.56,284.56,284.56,NA,NA,NA
1994-08-26,283.28,283.28,283.28,NA,NA,NA
1994-08-25,278.94,278.94,278.94,NA,NA,NA
1994-08-24,278.2,278.2,278.2,NA,NA,NA
1994-08-23,271.83,271.83,271.83,NA,NA,NA
1994-08-22,273.36,273.36,273.36,NA,NA,NA
1994-08-19,274.13,274.13,274.13,NA,NA,NA
1994-08-18,272.9,272.9,272.9,NA,NA,NA
1994-08-17,271.03,271.03,271.03,NA,NA,NA
1994-08-16,269.7,269.7,269.7,NA,NA,NA
1994-08-15,269.36,269.36,269.36,NA,NA,NA
1994-08-12,272.51,272.51,272.51,NA,NA,NA
1994-08-11,278.2,278.2,278.2,NA,NA,NA
1994-08-10,283.69,283.69,283.69,NA,NA,NA
1994-08-09,286.97,286.97,286.97,NA,NA,NA
1994-08-08,288.85,288.85,288.85,NA,NA,NA
1994-08-05,286.61,286.61,286.61,NA,NA,NA
1994-08-04,289.88,289.88,289.88,NA,NA,NA
1994-08-03,291.18,291.18,291.18,NA,NA,NA
1994-08-02,291.61,291.61,291.61,NA,NA,NA
1994-08-01,286.61,286.61,286.61,NA,NA,NA
1994-07-29,283.6,283.6,283.6,NA,NA,NA
1994-07-28,279.58,279.58,279.58,NA,NA,NA
1994-07-27,282.8,282.8,282.8,NA,NA,NA
1994-07-26,284.83,284.83,284.83,NA,NA,NA
1994-07-25,284.14,284.14,284.14,NA,NA,NA
1994-07-22,284.5,284.5,284.5,NA,NA,NA
1994-07-21,279.59,279.59,279.59,NA,NA,NA
1994-07-20,280.06,280.06,280.06,NA,NA,NA
1994-07-19,278.07,278.07,278.07,NA,NA,NA
1994-07-18,277.22,277.22,277.22,NA,NA,NA
1994-07-15,274.2,274.2,274.2,NA,NA,NA
1994-07-14,271.99,271.99,271.99,NA,NA,NA
1994-07-13,270.15,270.15,270.15,NA,NA,NA
1994-07-12,267.03,267.03,267.03,NA,NA,NA
1994-07-11,265.81,265.81,265.81,NA,NA,NA
1994-07-08,260.74,260.74,260.74,NA,NA,NA
1994-07-07,259.15,259.15,259.15,NA,NA,NA
1994-07-06,255.89,255.89,255.89,NA,NA,NA
1994-07-05,256.47,256.47,256.47,NA,NA,NA
1994-07-04,260.31,260.31,260.31,NA,NA,NA
1994-07-01,258.33,258.33,258.33,NA,NA,NA
1994-06-30,264.24,264.24,264.24,NA,NA,NA
1994-06-29,263.62,263.62,263.62,NA,NA,NA
1994-06-28,262.51,262.51,262.51,NA,NA,NA
1994-06-27,258.17,258.17,258.17,NA,NA,NA
1994-06-23,264.16,264.16,264.16,NA,NA,NA
1994-06-22,260.87,260.87,260.87,NA,NA,NA
1994-06-21,259.73,259.73,259.73,NA,NA,NA
1994-06-20,261.9,261.9,261.9,NA,NA,NA
1994-06-17,271.26,271.26,271.26,NA,NA,NA
1994-06-16,274.84,274.84,274.84,NA,NA,NA
1994-06-15,278.96,278.96,278.96,NA,NA,NA
1994-06-14,278.01,278.01,278.01,NA,NA,NA
1994-06-13,277.45,277.45,277.45,NA,NA,NA
1994-06-10,279.24,279.24,279.24,NA,NA,NA
1994-06-09,280.15,280.15,280.15,NA,NA,NA
1994-06-08,283.5,283.5,283.5,NA,NA,NA
1994-06-07,282.07,282.07,282.07,NA,NA,NA
1994-06-06,286.71,286.71,286.71,NA,NA,NA
1994-06-03,284.12,284.12,284.12,NA,NA,NA
1994-06-02,282.32,282.32,282.32,NA,NA,NA
1994-06-01,283.35,283.35,283.35,NA,NA,NA
1994-05-31,284.39,284.39,284.39,NA,NA,NA
1994-05-30,289.2,289.2,289.2,NA,NA,NA
1994-05-27,292.22,292.22,292.22,NA,NA,NA
1994-05-26,291.08,291.08,291.08,NA,NA,NA
1994-05-25,288.26,288.26,288.26,NA,NA,NA
1994-05-24,290.78,290.78,290.78,NA,NA,NA
1994-05-20,292.86,292.86,292.86,NA,NA,NA
1994-05-19,295.8,295.8,295.8,NA,NA,NA
1994-05-18,295.39,295.39,295.39,NA,NA,NA
1994-05-17,298.3,298.3,298.3,NA,NA,NA
1994-05-16,296.48,296.48,296.48,NA,NA,NA
1994-05-13,294.4,294.4,294.4,NA,NA,NA
1994-05-11,287.96,287.96,287.96,NA,NA,NA
1994-05-10,287.02,287.02,287.02,NA,NA,NA
1994-05-09,285.79,285.79,285.79,NA,NA,NA
1994-05-06,289.17,289.17,289.17,NA,NA,NA
1994-05-05,292.23,292.23,292.23,NA,NA,NA
1994-05-04,289.2,289.2,289.2,NA,NA,NA
1994-05-03,290.82,290.82,290.82,NA,NA,NA
1994-05-02,286.55,286.55,286.55,NA,NA,NA
1994-04-29,283.33,283.33,283.33,NA,NA,NA
1994-04-28,281.13,281.13,281.13,NA,NA,NA
1994-04-27,283.56,283.56,283.56,NA,NA,NA
1994-04-26,281.01,281.01,281.01,NA,NA,NA
1994-04-25,279.31,279.31,279.31,NA,NA,NA
1994-04-22,279.35,279.35,279.35,NA,NA,NA
1994-04-21,273.88,273.88,273.88,NA,NA,NA
